Port,Service level,TPT,Origin Port,Carrier,Order ID,Order Date,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,minm_wgh_qty,max_wgh_qty,minimum cost,rate,mode_dsc,Distance,Vehicle Used,Milage,Daily Capacity,Cost/unit,Total Years
PORT04-PORT09,DTP,1,PORT04,V444_4,1447293694,28-Mar-21,3,0,V55555555_32,1699567,PLANT03,PORT09,2814,2.054532046,2.01,2.5,2.98125,1.10625,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447366429,10-Jun-21,3,0,V55555555_32,1699567,PLANT03,PORT09,2822,2.054532046,2.01,2.5,2.98125,1.10625,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447371275,15-Oct-21,0,0,V555555_11,1686764,PLANT12,PORT09,348,2.056458913,2.01,2.5,2.70375,0.82875,GROUND,284,3,15,209,0.348,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447305024,6-Jan-21,3,0,V5555555_12,1639636,PLANT03,PORT09,259,2.057070435,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447405874,11-Aug-21,0,0,V5555555_22,1686401,PLANT03,PORT09,382,2.057161438,2.01,2.5,2.70375,0.82875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447149017,14-Jul-21,0,0,V5555_33,1661119,PLANT12,PORT09,282,2.057693983,0,99.99,2.8125,0.09,GROUND,284,6,12,209,0.348,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447180379,15-May-21,0,0,V5555_33,1661119,PLANT12,PORT09,256,2.057693983,0,99.99,2.8125,0.09,GROUND,284,6,12,209,0.348,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447226771,28-Jan-21,0,0,V5555_33,1661119,PLANT12,PORT09,248,2.057693983,0,99.99,2.8125,0.09,GROUND,284,6,12,209,0.348,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447226773,16-Mar-21,0,0,V5555_33,1661119,PLANT12,PORT09,265,2.057693983,0,99.99,2.8125,0.09,GROUND,284,6,12,209,0.348,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447149062,15-May-21,0,0,V5555_33,1661119,PLANT12,PORT09,321,2.057693983,0,99.99,2.8125,0.09,AIR,260,5,14,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447292370,9-Feb-21,3,0,V55555_4,1697444,PLANT03,PORT09,587,2.058129798,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447373432,10-Jun-21,3,0,V55555_2,1666954,PLANT03,PORT09,472,2.058735737,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_5,1447350460,30-Jul-21,0,0,V555555555_27,1680781,PLANT03,PORT09,345,2.059667999,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447389106,19-Feb-21,3,0,V5555555_22,1683197,PLANT03,PORT09,408,2.060282264,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447162804,15-Jan-21,5,0,V55555555_7,1655818,PLANT03,PORT09,958,2.060359211,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447224322,27-Jun-21,5,0,V55555555_7,1655818,PLANT03,PORT09,943,2.060359211,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447323891,13-Apr-21,3,0,V555555_6,1675615,PLANT03,PORT09,494,2.060971164,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447208217,19-May-21,3,0,V5555555_19,1697085,PLANT03,PORT09,766,2.063832127,2.01,2.5,2.70375,0.82875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447204378,15-Jan-21,0,0,V555555555_27,1662552,PLANT03,PORT09,764,2.064043026,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447204437,3-May-21,0,0,V555555555_27,1662552,PLANT03,PORT09,733,2.064043026,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447205251,28-Aug-21,3,0,V55555_2,1669584,PLANT03,PORT09,434,2.066817006,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447320595,19-Sep-21,3,0,V55555555_32,1699524,PLANT03,PORT09,1308,2.07111909,2.01,2.5,2.98125,1.10625,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447281302,18-Oct-21,5,0,V55555555_7,1668547,PLANT03,PORT09,529,2.071272026,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447141580,30-Aug-21,0,0,V55_13,1684703,PLANT03,PORT09,390,2.079042487,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447304572,17-May-21,0,0,V55_13,1684703,PLANT03,PORT09,443,2.079042487,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447172441,1-Jul-21,3,0,V55555_2,1700094,PLANT03,PORT09,347,2.08,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447160923,28-Apr-21,0,0,V555555555_27,1683700,PLANT03,PORT09,3906,2.081638885,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447160932,1-Jan-21,0,0,V555555555_27,1683700,PLANT03,PORT09,3847,2.081638885,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447205183,26-Jul-21,3,0,V55555_4,1699946,PLANT03,PORT09,378,2.084354018,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447373475,10-Sep-21,3,0,V55555_2,1687346,PLANT03,PORT09,352,2.087137721,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447227183,17-May-21,0,0,V55555555_5,1687346,PLANT03,PORT09,377,2.087137721,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447208245,23-Sep-21,3,0,V5555555_12,1687346,PLANT03,PORT09,336,2.087137721,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447291959,22-Jul-21,0,0,V555555555_27,1687346,PLANT03,PORT09,428,2.087137721,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447346589,15-Sep-21,3,0,V555555_6,1687346,PLANT03,PORT09,410,2.087137721,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447274831,23-Jun-21,0,0,V5555_33,1689547,PLANT03,PORT09,286,2.087601884,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447391533,18-Jul-21,0,0,V55555555_5,1662238,PLANT03,PORT09,334,2.087619048,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447181110,1-Aug-21,0,0,V5555_36,1682679,PLANT03,PORT09,1263,2.087824445,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447372961,7-Jul-21,3,0,V555555_6,1683704,PLANT03,PORT09,672,2.088446791,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447275700,23-Feb-21,0,0,V555555555_14,1697230,PLANT03,PORT09,339,2.089757504,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_5,1447208913,12-Feb-21,5,0,V55555555555555_8,1689551,PLANT03,PORT09,354,2.089802736,2.01,2.5,2.70375,0.82875,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447402643,23-Jan-21,3,0,V55555_4,1652080,PLANT03,PORT09,339,2.091616541,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447229004,13-Aug-21,3,0,V55555_2,1674853,PLANT03,PORT09,280,2.095192878,2.01,2.5,2.98125,1.10625,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447278500,23-Feb-21,0,0,V5555555_30,1699799,PLANT03,PORT09,2819,2.095795894,2.01,2.5,2.98125,1.10625,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447386297,30-Mar-21,0,0,V5555555_30,1699799,PLANT03,PORT09,2745,2.095795894,2.01,2.5,2.98125,1.10625,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447182392,8-Oct-21,0,0,V5555555_30,1699799,PLANT03,PORT09,2816,2.095795894,2.01,2.5,2.98125,1.10625,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447340135,15-Apr-21,0,0,V5555555_22,1699799,PLANT03,PORT09,2740,2.095795894,2.01,2.5,2.70375,0.82875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447386298,5-Apr-21,0,0,V5555555_22,1699799,PLANT03,PORT09,2740,2.095795894,2.01,2.5,2.70375,0.82875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447264671,25-Oct-21,0,0,V5555555_22,1699799,PLANT03,PORT09,2771,2.095795894,2.01,2.5,2.70375,0.82875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447404350,26-Mar-21,0,0,V5555555_22,1699799,PLANT03,PORT09,2788,2.095795894,2.01,2.5,2.70375,0.82875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_2,1447296394,8-Jan-21,0,0,V5555555_22,1699799,PLANT03,PORT09,2797,2.095795894,2.01,2.5,2.70375,0.82875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447166887,23-Jan-21,5,0,V55555555_7,1682784,PLANT03,PORT09,317,2.097143238,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447357562,7-Sep-21,3,0,V55555_4,1655373,PLANT03,PORT09,309,2.097406839,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447365218,23-Feb-21,3,0,V555555555_3,1685333,PLANT12,PORT09,319,2.1,0,99.99,2.8125,0.09,AIR,260,5,14,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447335260,18-Jan-21,3,0,V55555555_5,1685329,PLANT12,PORT09,251,2.1,0,99.99,2.8125,0.09,AIR,260,5,14,209,0.348,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447378366,15-Apr-21,3,0,V55555555_5,1689457,PLANT12,PORT09,272,2.1,0,99.99,2.8125,0.09,AIR,260,8,11,209,0.348,13
PORT05-PORT09,DTD,1,PORT05,V444_3,1447390851,9-Mar-21,3,0,V55555_2,1684170,PLANT04,PORT09,348,2.101107322,2.01,2.5,3.45,1.575,GROUND,393,9,10,554,0.193,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447289701,4-Oct-21,3,0,V55555_2,1684170,PLANT03,PORT09,287,2.101107322,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447371335,15-Oct-21,0,0,V5555555_22,1683636,PLANT03,PORT09,358,2.10215763,2.01,2.5,2.70375,0.82875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447346478,18-May-21,3,0,V5555555_22,1697872,PLANT03,PORT09,404,2.103457984,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447265606,7-May-21,3,0,V5555555_22,1697872,PLANT03,PORT09,360,2.103457984,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447228785,17-May-21,3,0,V55555_2,1696757,PLANT03,PORT09,270,2.104708444,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447313943,7-Jul-21,3,0,V5555555_22,1683199,PLANT03,PORT09,381,2.104711659,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447357418,11-Oct-21,3,0,V5555555_22,1683199,PLANT03,PORT09,390,2.104711659,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447336097,30-Apr-21,3,0,V5555555_22,1683199,PLANT03,PORT09,442,2.104711659,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447360533,18-Jan-21,0,0,V5555_33,1689549,PLANT03,PORT09,299,2.108557966,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447335428,25-Sep-21,0,0,V5555555_22,1672661,PLANT03,PORT09,341,2.110866625,2.01,2.5,2.70375,0.82875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447251844,28-Aug-21,0,3,V555555555_27,1688824,PLANT03,PORT09,402,2.111870968,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447158702,3-Sep-21,0,0,V555555555555555555_45,1668545,PLANT03,PORT09,528,2.11316067,2.01,2.5,2.70375,0.82875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447182469,17-Apr-21,0,0,V555555555555555_29,1699625,PLANT03,PORT09,840,2.114554808,2.01,2.5,2.98125,1.10625,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_0,1447325914,1-Aug-21,0,0,V555555555555555_29,1699625,PLANT03,PORT09,844,2.114554808,2.01,2.5,2.98125,1.10625,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447191716,3-Jun-21,5,0,V55555555555555_8,1676565,PLANT03,PORT09,455,2.119254953,2.01,2.5,2.70375,0.82875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447269446,23-Apr-21,0,0,V555555555_27,1677878,PLANT03,PORT09,904,2.119333709,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447292368,15-Sep-21,3,0,V55555_4,1652080,PLANT03,PORT09,294,2.12,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447283783,15-Jul-21,0,0,V55555_26,1644050,PLANT03,PORT09,294,2.12,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447209469,29-Jun-21,3,0,V555555_6,1654623,PLANT03,PORT09,374,2.121219512,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447183419,2-Jun-21,3,0,V55555_2,1696746,PLANT03,PORT09,331,2.121327225,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447306672,15-Sep-21,3,0,V55555_4,1650568,PLANT03,PORT09,571,2.121776588,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447252454,28-Jan-21,0,0,V55555555555_28,1687384,PLANT03,PORT09,3741,2.123019207,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447224382,11-Oct-21,0,0,V55555555555_28,1687384,PLANT03,PORT09,3777,2.123019207,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_5,1447151140,26-Sep-21,0,0,V5555555_22,1683203,PLANT03,PORT09,425,2.125360226,2.01,2.5,2.70375,0.82875,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447369624,10-Jun-21,0,0,V55_13,1663396,PLANT03,PORT09,283,2.125789618,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447150703,11-Oct-21,0,0,V55555_26,1656839,PLANT03,PORT09,438,2.126480447,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447281296,7-Sep-21,0,0,V55555555555_28,1685028,PLANT03,PORT09,2819,2.127385926,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_4,1447379193,15-Oct-21,0,0,V55555555555_28,1685028,PLANT03,PORT09,2779,2.127385926,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447148657,6-Sep-21,5,0,V55555555555555_8,1688288,PLANT03,PORT09,285,2.13204316,2.01,2.5,2.70375,0.82875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_4,1447254092,4-Sep-21,5,0,V55555555555555_8,1688288,PLANT03,PORT09,282,2.13204316,2.01,2.5,2.70375,0.82875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447377250,23-Oct-21,0,0,V55_13,1684703,PLANT03,PORT09,436,2.132351268,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_5,1447224318,8-Oct-21,5,0,V55555555_7,1669409,PLANT03,PORT09,501,2.134037492,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_0,1447405800,12-Sep-21,0,0,V5555555_22,1692984,PLANT03,PORT09,402,2.134600481,2.01,2.5,2.70375,0.82875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447228575,22-May-21,0,0,V555555555_14,1696754,PLANT03,PORT09,373,2.134835129,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447266949,20-Aug-21,3,0,V555555_6,1660580,PLANT03,PORT09,320,2.138175948,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTD,2,PORT04,V444_2,1447224342,9-Apr-21,5,0,V55555555_7,1660580,PLANT03,PORT09,281,2.138175948,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447326127,24-Mar-21,3,0,V55555_4,1649002,PLANT03,PORT09,474,2.143159878,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447231071,13-Apr-21,0,0,V555555555555555_29,1699537,PLANT03,PORT09,1183,2.143975171,2.01,2.5,2.98125,1.10625,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_1,1447182463,29-Jun-21,0,0,V555555555555555_29,1699537,PLANT03,PORT09,1142,2.143975171,2.01,2.5,2.98125,1.10625,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447302326,27-Jun-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,265,2.145243155,2.01,2.5,2.70375,0.82875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_2,1447161688,12-May-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,279,2.145243155,2.01,2.5,2.70375,0.82875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTD,1,PORT04,V444_5,1447340780,22-Oct-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,269,2.145243155,2.01,2.5,2.70375,0.82875,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_0,1447328234,15-Jan-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,292,2.145243155,2.01,2.5,2.70375,0.82875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_2,1447168474,28-Aug-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,294,2.145243155,2.01,2.5,2.70375,0.82875,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_1,1447325824,23-Sep-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,335,2.145243155,2.01,2.5,2.70375,0.82875,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447185422,30-Sep-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,272,2.145243155,2.01,2.5,2.70375,0.82875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447349669,19-Feb-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,323,2.145243155,2.01,2.5,2.70375,0.82875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447344874,23-Apr-21,5,0,V55555555555555_8,1689544,PLANT03,PORT09,337,2.145243155,2.01,2.5,2.70375,0.82875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_5,1447185192,30-Sep-21,3,0,V55555555_32,1699834,PLANT03,PORT09,1889,2.145533946,2.01,2.5,2.98125,1.10625,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,1,PORT04,V444_0,1447355120,27-Oct-21,3,0,V55555555_32,1699834,PLANT03,PORT09,1876,2.145533946,2.01,2.5,2.98125,1.10625,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447245218,25-Jan-21,3,0,V55555555_32,1699834,PLANT03,PORT09,1877,2.145533946,2.01,2.5,2.98125,1.10625,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447164257,1-Jul-21,3,0,V555555_6,1685211,PLANT03,PORT09,408,2.145966709,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447406044,5-Apr-21,0,0,V5555555_22,1683203,PLANT03,PORT09,352,2.146828511,2.01,2.5,2.70375,0.82875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447405897,10-Sep-21,0,0,V5555555_22,1683203,PLANT03,PORT09,419,2.146828511,2.01,2.5,2.70375,0.82875,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_0,1447320641,14-Jan-21,0,0,V5555555_22,1683203,PLANT03,PORT09,408,2.146828511,2.01,2.5,2.70375,0.82875,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447334669,30-Mar-21,3,0,V55555_4,1658528,PLANT03,PORT09,406,2.149776521,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447229525,3-Sep-21,0,0,V5555_33,1688285,PLANT03,PORT09,266,2.149802728,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447305211,6-Oct-21,3,0,V55555_2,1668547,PLANT03,PORT09,569,2.150936335,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_5,1447204350,20-Aug-21,3,0,V55555_2,1668547,PLANT03,PORT09,591,2.150936335,0,99.99,2.8125,0.09,GROUND,284,3,15,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_1,1447173873,15-Feb-21,0,0,V5555_33,1688629,PLANT03,PORT09,352,2.152383728,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447231021,26-Sep-21,0,0,V555555555_27,1677878,PLANT03,PORT09,862,2.156515002,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447371368,5-Feb-21,3,0,V5555555_22,1683636,PLANT03,PORT09,329,2.157477567,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447369419,1-Aug-21,0,0,V5555_33,1689548,PLANT03,PORT09,334,2.159913841,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447172425,15-Aug-21,3,0,V55555_2,1687521,PLANT03,PORT09,407,2.16,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_0,1447402644,28-Feb-21,3,0,V55555_4,1636782,PLANT03,PORT09,297,2.164485021,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTD,2,PORT04,V444_2,1447369900,28-Aug-21,3,0,V55555555_0,1696954,PLANT03,PORT09,473,2.165058442,0,99.99,2.8125,0.09,GROUND,284,6,12,1013,0.233,15
PORT04-PORT09,DTP,2,PORT04,V444_0,1447164384,6-Sep-21,5,0,V55555555_7,1683407,PLANT03,PORT09,275,2.169700563,0,99.99,2.8125,0.09,AIR,260,5,14,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447163842,8-Oct-21,0,0,V5555_33,1688575,PLANT03,PORT09,281,2.170418229,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_1,1447236743,26-Apr-21,3,0,V55555_2,1682757,PLANT03,PORT09,325,2.171638521,0,99.99,2.8125,0.09,AIR,260,7,13,1013,0.233,13
PORT04-PORT09,DTP,2,PORT04,V444_4,1447271423,13-Jan-21,0,0,V55_13,1663396,PLANT03,PORT09,309,2.174103018,0,99.99,2.8125,0.09,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTP,1,PORT04,V444_4,1447305018,10-Sep-21,3,0,V55555_2,1696757,PLANT03,PORT09,299,2.177284597,2.01,2.5,2.98125,1.10625,AIR,260,8,11,1013,0.233,13
PORT04-PORT09,DTD,1,PORT04,V444_5,1447373481,17-Jun-21,3,0,V55555_2,1696757,PLANT03,PORT09,301,2.177284597,2.01,2.5,2.98125,1.10625,GROUND,284,3,15,1013,0.233,15
