Closer Date	Complain Type	Complain	Customer Id	Final	Final detail	Last date	Month	Month date	Name-Mont	Reason	Status	Ticket ID	Wait time s	Week	Call Response	Call Time sec	Complain and date duration	Final Score	Hour	Joining Duration	Monthcount	Resolution Provide	Response time sec	Technical Knowledge
3/9/2021	Weak indoor Coverage	3/9/2021	S0098	Churn	FCR	9/4/2021	Mar	3/8/2021	S0098-3		Close	T3-3523	20-Nov	Week-11	5	497	179	5	4	240	3	4	17	5
3/13/2021	Data Speed Issue	3/12/2021	S0098	Churn	No FCR	9/4/2021	Mar	3/8/2021	S0098-3	"Near by area Utilize ,New Solution require"	Close	T3-3522	20-Nov	Week-11	5	476	176	2	8	240	3	1	17	1
4/8/2021	Call Quality	4/8/2021	S0098	Churn	FCR	9/4/2021	Apr	4/7/2021	S0098-4		Close	T3-3524	> 60	Week-15	0	371	149	2	20	240	4	5	133	0
5/9/2021	Data Speed Issue	5/8/2021	S0098	Churn	No FCR	9/4/2021	May	5/7/2021	S0098-5	New site already plan onair in 120 days	Close	T3-3525	20-Nov	Week-19	5	336	119	2	18	240	5	1	16	1
6/8/2021	Data Speed Issue	6/7/2021	S0098	Churn	No FCR	9/4/2021	Jun	6/6/2021	S0098-6	"Near by area Utilize ,New Solution require"	Close	T3-3526	> 60	Week-24	3	458	89	2	11	240	6	0	128	2
7/8/2021	Data Speed Issue	7/7/2021	S0098	Churn	No FCR	9/4/2021	Jul	7/6/2021	S0098-7	"Near by area Utilize ,New Solution require"	Close	T3-3528	30-40	Week-28	3	836	59	3	3	240	7	3	35	3
7/10/2021	NW Fluctuation	7/10/2021	S0098	Churn	FCR	9/4/2021	Jul	7/6/2021	S0098-7		Close	T3-3529	30-40	Week-28	3	509	56	4	15	240	7	4	35	5
7/13/2021	Call Quality	7/13/2021	S0098	Churn	FCR	9/4/2021	Jul	7/6/2021	S0098-7		Close	T3-3527	30-40	Week-28	3	823	53	3	10	240	7	5	35	1
1/2/2021	Call Quality	1/2/2021	S0099	Churn	FCR	6/1/2021	Jan	1/1/2021	S0099-1		Close	T3-3530	> 60	Week-1	0	485	150	3	20	151	1	5	68	5
1/5/2021	NW Fluctuation	1/5/2021	S0099	Churn	FCR	6/1/2021	Jan	1/1/2021	S0099-1		Close	T3-3531	> 60	Week-1	0	219	147	3	20	151	1	5	68	4
2/3/2021	Data Speed Issue	2/2/2021	S0099	Churn	No FCR	6/1/2021	Feb	2/1/2021	S0099-2	"Near by area Utilize ,New Solution require"	Close	T3-3532	21-30	Week-6	4	682	119	2	1	151	2	1	23	1
3/3/2021	NW Fluctuation	3/3/2021	S0099	Churn	FCR	6/1/2021	Mar	3/2/2021	S0099-3		Close	T3-3533	21-30	Week-10	4	599	90	3	15	151	3	4	28	2
4/3/2021	Data Speed Issue	4/2/2021	S0099	Churn	No FCR	6/1/2021	Apr	4/1/2021	S0099-4	New site already plan onair in 150 days	Close	T3-3534	30-40	Week-14	3	455	60	3	11	151	4	3	40	2
5/2/2021	NW Fluctuation	5/2/2021	S0099	Churn	FCR	6/1/2021	May	5/1/2021	S0099-5		Close	T3-3536	20-Nov	Week-18	5	843	30	5	9	151	5	4	11	5
5/5/2021	Call Quality	5/5/2021	S0099	Churn	FCR	6/1/2021	May	5/1/2021	S0099-5		Close	T3-3535	20-Nov	Week-18	5	355	27	5	17	151	5	5	11	5
5/8/2021	Volte related Issue	5/8/2021	S0099	Churn	FCR	6/1/2021	May	5/1/2021	S0099-5		Close	T3-3537	20-Nov	Week-18	5	185	24	4	19	151	5	4	11	4
1/22/2021	Call Quality	1/22/2021	S0100	Retain	FCR		Jan	1/21/2021	S0100-1		Close	T3-3542	40-50	Week-4	3	336		3	10		1	5	42	0
1/28/2021	Simcard issue	1/28/2021	S0100	Retain	FCR		Jan	1/21/2021	S0100-1		Close	T3-3543	40-50	Week-4	3	126		3	17		1	5	42	0
10/19/2021	Call Quality	10/19/2021	S0100	Retain	FCR		Oct	10/18/2021	S0100-10		Close	T3-3538	50-60	Week-43	2	616		4	21		10	5	52	5
10/22/2021	Weak indoor Coverage	10/22/2021	S0100	Retain	FCR		Oct	10/18/2021	S0100-10		Close	T3-3539	50-60	Week-43	2	569		3	10		10	5	52	1
11/18/2021	Data Speed Issue	11/18/2021	S0100	Retain	FCR		Nov	11/17/2021	S0100-11		Close	T3-3540	> 60	Week-47	3	735		4	17		11	5	81	3
12/18/2021	Data Speed Issue	12/18/2021	S0100	Retain	FCR		Dec	12/17/2021	S0100-12		Close	T3-3541	> 60	Week-51	0	584		2	21		12	5	134	0
2/21/2021	Data Speed Issue	2/21/2021	S0100	Retain	FCR		Feb	2/20/2021	S0100-2		Close	T3-3544	> 60	Week-8	3	633		4	16		2	5	108	5
3/23/2021	Data Speed Issue	3/23/2021	S0100	Retain	FCR		Mar	3/22/2021	S0100-3		Close	T3-3545	21-30	Week-13	4	797		4	12		3	5	28	4
4/25/2021	Weak indoor Coverage	4/25/2021	S0100	Retain	FCR		Apr	4/21/2021	S0100-4		Close	T3-3546	50-60	Week-17	2	246		4	13		4	4	56	5
5/22/2021	Data Speed Issue	5/22/2021	S0100	Retain	FCR		May	5/21/2021	S0100-5		Close	T3-3548	> 60	Week-21	0	129		3	18		5	5	96	5
5/25/2021	Volte related Issue	5/25/2021	S0100	Retain	FCR		May	5/21/2021	S0100-5		Close	T3-3549	> 60	Week-21	2	318		3	21		5	4	96	4
5/28/2021	Call Quality	5/28/2021	S0100	Retain	FCR		May	5/21/2021	S0100-5		Close	T3-3547	> 60	Week-21	1	443		3	14		5	4	96	5
6/21/2021	NW Fluctuation	6/21/2021	S0100	Retain	FCR		Jun	6/20/2021	S0100-6		Close	T3-3550	> 60	Week-26	0	125		3	19		6	5	111	4
7/21/2021	Data Speed Issue	7/21/2021	S0100	Retain	FCR		Jul	7/20/2021	S0100-7		Close	T3-3551	20-Nov	Week-30	5	278		3	9		7	5	17	0
7/27/2021	DND service related	7/27/2021	S0100	Retain	FCR		Jul	7/20/2021	S0100-7		Close	T3-3552	20-Nov	Week-30	5	579		5	9		7	4	17	5
8/20/2021	NW Fluctuation	8/20/2021	S0100	Retain	FCR		Aug	8/19/2021	S0100-8		Close	T3-3553	30-40	Week-34	3	837		4	14		8	4	39	4
1/6/2021	NW Fluctuation	1/6/2021	S0101	Churn	FCR	8/3/2021	Jan	1/5/2021	S0101-1		Close	T3-3554	40-50	Week-2	3	844	209	3	9	210	1	4	46	3
2/5/2021	Call Quality	2/5/2021	S0101	Churn	FCR	8/3/2021	Feb	2/4/2021	S0101-2		Close	T3-3555	> 60	Week-6	2	502	179	4	15	210	2	5	147	4
2/8/2021	NW Fluctuation	2/8/2021	S0101	Churn	FCR	8/3/2021	Feb	2/4/2021	S0101-2		Close	T3-3557	> 60	Week-6	1	493	176	2	10	210	2	5	147	1
2/12/2021	Data Speed Issue	2/11/2021	S0101	Churn	No FCR	8/3/2021	Feb	2/4/2021	S0101-2	Near by area media issue	Close	T3-3556	> 60	Week-6	2	130	173	2	6	210	2	3	147	0
4/7/2021	Data Speed Issue	4/6/2021	S0101	Churn	No FCR	8/3/2021	Apr	4/5/2021	S0101-4	New site already plan onair in 150 days	Close	T3-3558	20-Nov	Week-15	5	345	119	3	17	210	4	3	14	2
5/6/2021	NW Fluctuation	5/6/2021	S0101	Churn	FCR	8/3/2021	May	5/5/2021	S0101-5		Close	T3-3560	> 60	Week-19	3	846	89	4	11	210	5	5	135	5
5/10/2021	Data Speed Issue	5/9/2021	S0101	Churn	No FCR	8/3/2021	May	5/5/2021	S0101-5	Near by area media issue	Close	T3-3559	> 60	Week-19	1	499	86	1	21	210	5	1	135	2
6/5/2021	Call Quality	6/5/2021	S0101	Churn	FCR	8/3/2021	Jun	6/4/2021	S0101-6		Close	T3-3561	50-60	Week-23	2	890	59	4	11	210	6	5	58	5
2/7/2021	Call Quality	2/7/2021	S0102	Churn	FCR	4/7/2021	Feb	2/6/2021	S0102-2		Close	T3-3562	21-30	Week-6	4	754	59	4	23	90	2	5	26	4
2/10/2021	NW Fluctuation	2/10/2021	S0102	Churn	FCR	4/7/2021	Feb	2/6/2021	S0102-2		Close	T3-3564	21-30	Week-6	4	318	56	4	18	90	2	4	26	3
2/14/2021	Data Speed Issue	2/13/2021	S0102	Churn	No FCR	4/7/2021	Feb	2/6/2021	S0102-2	"Near by area Utilize ,New Solution require"	Close	T3-3563	21-30	Week-6	4	804	53	2	18	90	2	1	26	0
3/9/2021	NW Fluctuation	3/9/2021	S0102	Churn	FCR	4/7/2021	Mar	3/8/2021	S0102-3		Close	T3-3565	20-Nov	Week-11	5	366	29	5	14	90	3	4	11	5
1/23/2021	Call Quality	1/23/2021	S0103	Retain	FCR		Jan	1/22/2021	S0103-1		Close	T3-3572	> 60	Week-4	3	733		4	20		1	4	101	4
10/20/2021	Bill Related Query	10/20/2021	S0103	Retain	FCR		Oct	10/19/2021	S0103-10		Close	T3-3566	21-30	Week-43	4	190		3	20		10	4	27	0
10/23/2021	Internet Not Working/Mobile setting	10/23/2021	S0103	Retain	FCR		Oct	10/19/2021	S0103-10		Close	T3-3567	21-30	Week-43	4	242		4	17		10	4	27	5
11/19/2021	Msg related	11/19/2021	S0103	Retain	FCR		Nov	11/18/2021	S0103-11		Close	T3-3569	> 60	Week-47	3	460		4	18		11	5	78	4
11/23/2021	Bill Related Query	11/22/2021	S0103	Retain	No FCR		Nov	11/18/2021	S0103-11	Customer Profile detail issue	Close	T3-3568	> 60	Week-47	0	124		2	6		11	2	78	3
12/19/2021	DND service related	12/19/2021	S0103	Retain	FCR		Dec	12/18/2021	S0103-12		Close	T3-3570	40-50	Week-51	3	361		4	9		12	4	42	5
12/22/2021	Internet Not Working/Mobile setting	12/22/2021	S0103	Retain	FCR		Dec	12/18/2021	S0103-12		Close	T3-3571	40-50	Week-51	3	842		4	13		12	5	42	3
2/22/2021	Bill Related Query	2/22/2021	S0103	Retain	FCR		Feb	2/21/2021	S0103-2		Close	T3-3573	> 60	Week-9	2	757		3	18		2	5	68	3
3/24/2021	Data Speed Issue	3/24/2021	S0103	Retain	FCR		Mar	3/23/2021	S0103-3		Close	T3-3574	> 60	Week-13	3	331		4	0		3	5	111	4
4/23/2021	Data Speed Issue	4/23/2021	S0103	Retain	FCR		Apr	4/22/2021	S0103-4		Close	T3-3575	21-30	Week-17	4	292		5	17		4	5	26	5
5/23/2021	Call Quality	5/23/2021	S0103	Retain	FCR		May	5/22/2021	S0103-5		Close	T3-3576	> 60	Week-21	0	430		3	18		5	4	137	4
6/22/2021	Call Quality	6/22/2021	S0103	Retain	FCR		Jun	6/21/2021	S0103-6		Close	T3-3577	30-40	Week-26	3	200		4	13		6	5	39	4
7/22/2021	Call Quality	7/22/2021	S0103	Retain	FCR		Jul	7/21/2021	S0103-7		Close	T3-3579	50-60	Week-30	2	393		4	12		7	5	60	4
7/25/2021	Bill Related Query	7/25/2021	S0103	Retain	FCR		Jul	7/21/2021	S0103-7		Close	T3-3578	50-60	Week-30	2	564		4	12		7	4	60	5
8/21/2021	NW Fluctuation	8/21/2021	S0103	Retain	FCR		Aug	8/20/2021	S0103-8		Close	T3-3580	0-10	Week-34	5	677		5	22		8	5	10	5
9/20/2021	Data Speed Issue	9/20/2021	S0103	Retain	FCR		Sep	9/19/2021	S0103-9		Close	T3-3581	> 60	Week-39	3	413		4	20		9	5	129	5
10/7/2021	Simcard issue	10/7/2021	S0104	Retain	FCR		Oct	10/6/2021	S0104-10		Close	T3-3582	50-60	Week-41	2	422		3	2		10	5	55	1
11/6/2021	Data Speed Issue	11/6/2021	S0104	Retain	FCR		Nov	11/5/2021	S0104-11		Close	T3-3583	> 60	Week-45	3	503		4	5		11	4	78	5
12/6/2021	Bill Related Query	12/6/2021	S0104	Retain	FCR		Dec	12/5/2021	S0104-12		Close	T3-3584	> 60	Week-50	1	550		3	0		12	5	81	2
2/9/2021	Bill Related Query	2/9/2021	S0104	Retain	FCR		Feb	2/8/2021	S0104-2		Close	T3-3585	30-40	Week-7	3	163		3	12		2	4	37	2
2/12/2021	Simcard issue	2/12/2021	S0104	Retain	FCR		Feb	2/8/2021	S0104-2		Close	T3-3586	30-40	Week-7	3	516		3	20		2	4	37	2
3/17/2021	Data Speed Issue	3/17/2021	S0104	Retain	FCR		Mar	3/10/2021	S0104-3		Close	T3-3587	20-Nov	Week-11	5	390		5	10		3	4	15	5
4/10/2021	Bill Related Query	4/10/2021	S0104	Retain	FCR		Apr	4/9/2021	S0104-4		Close	T3-3588	> 60	Week-15	1	611		3	19		4	4	106	4
5/10/2021	Volte related Issue	5/10/2021	S0104	Retain	FCR		May	5/9/2021	S0104-5		Close	T3-3589	> 60	Week-20	2	296		3	9		5	5	66	2
7/9/2021	Bill Related Query	7/9/2021	S0104	Retain	FCR		Jul	7/8/2021	S0104-7		Close	T3-3590	> 60	Week-28	3	131		4	18		7	4	84	5
8/9/2021	Bill Related Query	8/8/2021	S0104	Retain	No FCR		Aug	8/7/2021	S0104-8	System Billing Fetch Problem	Close	T3-3591	40-50	Week-32	3	569		3	11		8	2	49	3
9/7/2021	Bill Related Query	9/7/2021	S0104	Retain	FCR		Sep	9/6/2021	S0104-9		Close	T3-3592	> 60	Week-37	2	882		4	18		9	5	92	5
1/10/2021	Coverage Issue	1/9/2021	S0105	Churn	No FCR	2/7/2021	Jan	1/8/2021	S0105-1	No coverage near by area	Close	T3-3593	> 60	Week-2	0	676	29	1	4	30	1	1	150	3
2/18/2021	NW Fluctuation	2/18/2021	S0106	Churn	FCR	4/18/2021	Feb	2/17/2021	S0106-2		Close	T3-3594	> 60	Week-8	3	490	59	4	18	60	2	5	149	3
1/8/2021	Data Speed Issue	1/7/2021	S0107	Churn	No FCR	12/2/2021	Jan	1/6/2021	S0107-1	Near by area media issue	Close	T3-3596	40-50	Week-2	3	724	329	2	10	330	1	1	42	3
10/5/2021	Data Speed Issue	10/4/2021	S0107	Churn	No FCR	12/2/2021	Oct	10/3/2021	S0107-10	New site already plan onair in 150 days	Close	T3-3595	> 60	Week-41	0	820	59	1	23	330	10	0	147	3
2/6/2021	Call Quality	2/6/2021	S0107	Churn	FCR	12/2/2021	Feb	2/5/2021	S0107-2		Close	T3-3597	> 60	Week-6	0	436	299	3	19	330	2	4	111	5
2/9/2021	NW Fluctuation	2/9/2021	S0107	Churn	FCR	12/2/2021	Feb	2/5/2021	S0107-2		Close	T3-3598	> 60	Week-6	0	386	296	2	17	330	2	4	111	1
3/11/2021	Volte related Issue	3/11/2021	S0107	Churn	FCR	12/2/2021	Mar	3/7/2021	S0107-3		Close	T3-3599	20-Nov	Week-11	5	548	266	5	16	330	3	5	12	5
4/8/2021	Data Speed Issue	4/7/2021	S0107	Churn	No FCR	12/2/2021	Apr	4/6/2021	S0107-4	"Near by area Utilize ,New Solution require"	Close	T3-3600	> 60	Week-15	2	555	239	1	23	330	4	1	106	1
4/10/2021	Msg related	4/10/2021	S0107	Churn	FCR	12/2/2021	Apr	4/6/2021	S0107-4		Close	T3-3601	> 60	Week-15	0	330	236	3	11	330	4	4	106	5
5/8/2021	Data Speed Issue	5/7/2021	S0107	Churn	No FCR	12/2/2021	May	5/6/2021	S0107-5	"Near by area Utilize ,New Solution require"	Close	T3-3602	50-60	Week-19	2	895	209	2	22	330	5	0	57	3
6/6/2021	NW Fluctuation	6/6/2021	S0107	Churn	FCR	12/2/2021	Jun	6/5/2021	S0107-6		Close	T3-3604	30-40	Week-23	3	360	179	3	5	330	6	4	31	3
6/10/2021	Data Speed Issue	6/9/2021	S0107	Churn	No FCR	12/2/2021	Jun	6/5/2021	S0107-6	New site already plan onair in 150 days	Close	T3-3603	30-40	Week-23	3	534	176	2	12	330	6	2	31	1
8/5/2021	NW Fluctuation	8/5/2021	S0107	Churn	FCR	12/2/2021	Aug	8/4/2021	S0107-8		Close	T3-3605	> 60	Week-32	0	429	119	3	20	330	8	4	95	5
9/4/2021	Call Quality	9/4/2021	S0107	Churn	FCR	12/2/2021	Sep	9/3/2021	S0107-9		Close	T3-3606	20-Nov	Week-36	5	378	89	5	6	330	9	4	14	5
1/13/2021	Data Speed Issue	1/12/2021	S0108	Churn	No FCR	11/7/2021	Jan	1/11/2021	S0108-1	New site already plan onair in 150 days	Close	T3-3607	30-40	Week-3	3	136	299	1	1	300	1	1	36	0
1/15/2021	Internet Not Working/Mobile setting	1/15/2021	S0108	Churn	FCR	11/7/2021	Jan	1/11/2021	S0108-1		Close	T3-3608	30-40	Week-3	3	435	296	4	10	300	1	5	36	4
1/18/2021	Msg related	1/18/2021	S0108	Churn	FCR	11/7/2021	Jan	1/11/2021	S0108-1		Close	T3-3609	30-40	Week-3	3	620	293	2	9	300	1	4	36	0
2/12/2021	Data Speed Issue	2/11/2021	S0108	Churn	No FCR	11/7/2021	Feb	2/10/2021	S0108-2	New site already plan onair in 120 days	Close	T3-3610	> 60	Week-7	0	857	269	2	10	300	2	3	77	3
3/13/2021	Call Quality	3/13/2021	S0108	Churn	FCR	11/7/2021	Mar	3/12/2021	S0108-3		Close	T3-3611	30-40	Week-11	3	266	239	4	19	300	3	5	32	5
4/13/2021	Data Speed Issue	4/12/2021	S0108	Churn	No FCR	11/7/2021	Apr	4/11/2021	S0108-4	"Near by area Utilize ,New Solution require"	Close	T3-3612	50-60	Week-16	2	278	209	2	2	300	4	3	54	1
5/15/2021	Weak indoor Coverage	5/15/2021	S0108	Churn	FCR	11/7/2021	May	5/11/2021	S0108-5		Close	T3-3613	20-Nov	Week-20	5	182	176	4	18	300	5	4	16	4
6/11/2021	Weak indoor Coverage	6/11/2021	S0108	Churn	FCR	11/7/2021	Jun	6/10/2021	S0108-6		Close	T3-3614	> 60	Week-24	0	393	149	3	16	300	6	5	124	5
9/10/2021	Data Speed Issue	9/9/2021	S0108	Churn	No FCR	11/7/2021	Sep	9/8/2021	S0108-9	New site already plan onair in 120 days	Close	T3-3615	> 60	Week-37	2	264	59	1	18	300	9	1	131	1
1/10/2021	Weak indoor Coverage	1/10/2021	S0109	Churn	FCR	5/9/2021	Jan	1/9/2021	S0109-1		Close	T3-3617	> 60	Week-2	0	767	119	3	20	120	1	5	149	4
1/13/2021	NW Fluctuation	1/13/2021	S0109	Churn	FCR	5/9/2021	Jan	1/9/2021	S0109-1		Close	T3-3616	> 60	Week-2	0	334	116	3	1	120	1	5	149	4
2/9/2021	NW Fluctuation	2/9/2021	S0109	Churn	FCR	5/9/2021	Feb	2/8/2021	S0109-2		Close	T3-3618	> 60	Week-7	3	729	89	4	9	120	2	5	117	5
3/11/2021	NW Fluctuation	3/11/2021	S0109	Churn	FCR	5/9/2021	Mar	3/10/2021	S0109-3		Close	T3-3619	30-40	Week-11	3	313	59	4	15	120	3	4	37	5
4/11/2021	Data Speed Issue	4/10/2021	S0109	Churn	No FCR	5/9/2021	Apr	4/9/2021	S0109-4	New site already plan onair in 120 days	Close	T3-3620	21-30	Week-15	4	754	29	3	19	120	4	2	23	3
4/13/2021	NW Fluctuation	4/13/2021	S0109	Churn	FCR	5/9/2021	Apr	4/9/2021	S0109-4		Close	T3-3621	21-30	Week-15	4	348	26	3	11	120	4	4	23	2
1/10/2021	Internet Not Working/Mobile setting	1/10/2021	S0111	Churn	FCR	9/6/2021	Jan	1/9/2021	S0111-1		Close	T3-3622	> 60	Week-2	3	819	239	4	12	240	1	5	97	4
4/10/2021	Msg related	4/10/2021	S0111	Churn	FCR	9/6/2021	Apr	4/9/2021	S0111-4		Close	T3-3625	> 60	Week-15	0	356	149	2	7	240	4	5	73	0
4/13/2021	Call Quality	4/13/2021	S0111	Churn	FCR	9/6/2021	Apr	4/9/2021	S0111-4		Close	T3-3623	> 60	Week-15	3	449	146	4	4	240	4	5	73	4
4/17/2021	Data Speed Issue	4/16/2021	S0111	Churn	No FCR	9/6/2021	Apr	4/9/2021	S0111-4	New site already plan onair in 120 days	Close	T3-3624	> 60	Week-15	0	837	143	1	18	240	4	1	73	1
5/10/2021	Weak indoor Coverage	5/10/2021	S0111	Churn	FCR	9/6/2021	May	5/9/2021	S0111-5		Close	T3-3627	0-10	Week-20	5	162	119	5	16	240	5	5	3	5
5/14/2021	Data Speed Issue	5/13/2021	S0111	Churn	No FCR	9/6/2021	May	5/9/2021	S0111-5	New site already plan onair in 120 days	Close	T3-3626	0-10	Week-20	5	493	116	2	10	240	5	1	3	0
6/10/2021	Data Speed Issue	6/9/2021	S0111	Churn	No FCR	9/6/2021	Jun	6/8/2021	S0111-6	"Near by area Utilize ,New Solution require"	Close	T3-3628	40-50	Week-24	3	539	89	2	0	240	6	3	48	0
6/12/2021	Volte related Issue	6/12/2021	S0111	Churn	FCR	9/6/2021	Jun	6/8/2021	S0111-6		Close	T3-3629	40-50	Week-24	3	265	86	3	16	240	6	5	48	0
7/9/2021	Call Quality	7/9/2021	S0111	Churn	FCR	9/6/2021	Jul	7/8/2021	S0111-7		Close	T3-3630	> 60	Week-28	0	806	59	1	9	240	7	4	146	0
7/13/2021	Data Speed Issue	7/12/2021	S0111	Churn	No FCR	9/6/2021	Jul	7/8/2021	S0111-7	New site already plan onair in 150 days	Close	T3-3631	> 60	Week-28	3	435	56	2	5	240	7	2	146	0
8/8/2021	Msg related	8/8/2021	S0111	Churn	FCR	9/6/2021	Aug	8/7/2021	S0111-8		Close	T3-3632	> 60	Week-32	0	739	29	3	2	240	8	4	114	5
1/4/2021	Data Speed Issue	1/3/2021	S0112	Churn	No FCR	6/1/2021	Jan	1/2/2021	S0112-1	New site already plan onair in 150 days	Close	T3-3633	> 60	Week-1	2	632	149	2	18	150	1	3	147	1
1/6/2021	Weak indoor Coverage	1/6/2021	S0112	Churn	FCR	6/1/2021	Jan	1/2/2021	S0112-1		Close	T3-3634	> 60	Week-1	2	164	146	4	21	150	1	5	147	5
2/3/2021	Data Speed Issue	2/2/2021	S0112	Churn	No FCR	6/1/2021	Feb	2/1/2021	S0112-2	New site already plan onair in 150 days	Close	T3-3635	0-10	Week-6	5	122	119	2	17	150	2	0	3	2
3/4/2021	DND service related	3/4/2021	S0112	Churn	FCR	6/1/2021	Mar	3/3/2021	S0112-3		Close	T3-3636	> 60	Week-10	1	162	89	4	19	150	3	5	69	5
4/3/2021	Weak indoor Coverage	4/3/2021	S0112	Churn	FCR	6/1/2021	Apr	4/2/2021	S0112-4		Close	T3-3637	> 60	Week-14	0	477	59	1	10	150	4	4	93	0
5/3/2021	Internet Not Working/Mobile setting	5/3/2021	S0112	Churn	FCR	6/1/2021	May	5/2/2021	S0112-5		Close	T3-3639	50-60	Week-19	2	360	29	4	14	150	5	5	56	4
5/6/2021	NW Fluctuation	5/6/2021	S0112	Churn	FCR	6/1/2021	May	5/2/2021	S0112-5		Close	T3-3640	50-60	Week-19	2	376	26	4	20	150	5	4	56	5
5/10/2021	Data Speed Issue	5/9/2021	S0112	Churn	No FCR	6/1/2021	May	5/2/2021	S0112-5	"Near by area Utilize ,New Solution require"	Close	T3-3638	50-60	Week-19	2	364	23	2	21	150	5	2	56	1
1/17/2021	NW Fluctuation	1/17/2021	S0113	Churn	FCR	7/15/2021	Jan	1/16/2021	S0113-1		Close	T3-3643	> 60	Week-3	1	577	179	3	12	180	1	5	80	4
1/21/2021	Data Speed Issue	1/20/2021	S0113	Churn	No FCR	7/15/2021	Jan	1/16/2021	S0113-1	New site already plan onair in 150 days	Close	T3-3642	> 60	Week-3	3	542	176	2	16	180	1	1	80	2
1/23/2021	Call Quality	1/23/2021	S0113	Churn	FCR	7/15/2021	Jan	1/16/2021	S0113-1		Close	T3-3641	> 60	Week-3	1	255	173	4	10	180	1	5	80	5
2/16/2021	NW Fluctuation	2/16/2021	S0113	Churn	FCR	7/15/2021	Feb	2/15/2021	S0113-2		Close	T3-3645	40-50	Week-8	3	688	149	4	19	180	2	5	46	4
2/19/2021	Bill Related Query	2/19/2021	S0113	Churn	FCR	7/15/2021	Feb	2/15/2021	S0113-2		Close	T3-3644	40-50	Week-8	3	605	146	4	17	180	2	5	46	5
4/20/2021	Bill Related Query	4/20/2021	S0113	Churn	FCR	7/15/2021	Apr	4/16/2021	S0113-4		Close	T3-3646	> 60	Week-16	3	198	86	3	2	180	4	5	128	1
6/16/2021	NW Fluctuation	6/16/2021	S0113	Churn	FCR	7/15/2021	Jun	6/15/2021	S0113-6		Close	T3-3647	21-30	Week-25	4	123	29	4	9	180	6	4	30	4
10/11/2021	Bill Related Query	10/11/2021	S0136	Retain	FCR		Oct	10/4/2021	S0136-10		Close	T3-3648	> 60	Week-41	1	527		3	16		10	5	88	4
11/4/2021	Data Speed Issue	11/4/2021	S0136	Retain	FCR		Nov	11/3/2021	S0136-11		Close	T3-3649	21-30	Week-45	4	161		4	13		11	4	26	4
12/4/2021	Weak indoor Coverage	12/4/2021	S0136	Retain	FCR		Dec	12/3/2021	S0136-12		Close	T3-3650	50-60	Week-49	2	146		3	20		12	4	57	4
7/7/2021	Data Speed Issue	7/7/2021	S0136	Retain	FCR		Jul	7/6/2021	S0136-7		Close	T3-3651	30-40	Week-28	3	749		4	14		7	4	32	5
8/6/2021	Bill Related Query	8/6/2021	S0136	Retain	FCR		Aug	8/5/2021	S0136-8		Close	T3-3652	30-40	Week-32	3	667		4	13		8	4	34	5
9/5/2021	Data Speed Issue	9/5/2021	S0136	Retain	FCR		Sep	9/4/2021	S0136-9		Close	T3-3653	> 60	Week-36	1	741		2	19		9	4	136	2
9/8/2021	NW Fluctuation	9/8/2021	S0136	Retain	FCR		Sep	9/4/2021	S0136-9		Close	T3-3654	> 60	Week-36	1	498		3	12		9	4	136	5
11/10/2021	DND service related	11/10/2021	S0137	Retain	FCR		Nov	11/9/2021	S0137-11		Close	T3-3655	30-40	Week-46	3	158		4	5		11	4	31	4
7/16/2021	Call Quality	7/16/2021	S0137	Retain	FCR		Jul	7/12/2021	S0137-7		Close	T3-3656	> 60	Week-29	1	182		3	20		7	5	128	2
8/15/2021	Data Speed Issue	8/15/2021	S0137	Retain	FCR		Aug	8/11/2021	S0137-8		Close	T3-3657	40-50	Week-33	3	396		4	14		8	4	50	5
9/11/2021	Simcard issue	9/11/2021	S0137	Retain	FCR		Sep	9/10/2021	S0137-9		Close	T3-3659	> 60	Week-37	3	334		4	4		9	5	116	4
9/14/2021	NW Fluctuation	9/14/2021	S0137	Retain	FCR		Sep	9/10/2021	S0137-9		Close	T3-3658	> 60	Week-37	3	327		4	10		9	5	116	4
10/16/2021	Bill Related Query	10/16/2021	S0138	Retain	FCR		Oct	10/15/2021	S0138-10		Close	T3-3660	> 60	Week-42	1	603		4	0		10	5	125	5
10/19/2021	Call Quality	10/19/2021	S0138	Retain	FCR		Oct	10/15/2021	S0138-10		Close	T3-3661	> 60	Week-42	3	363		4	15		10	4	125	4
12/15/2021	DND service related	12/15/2021	S0138	Retain	FCR		Dec	12/14/2021	S0138-12		Close	T3-3663	> 60	Week-51	1	354		3	19		12	4	132	5
12/18/2021	Call Quality	12/18/2021	S0138	Retain	FCR		Dec	12/14/2021	S0138-12		Close	T3-3662	> 60	Week-51	1	514		2	14		12	5	132	1
7/18/2021	Bill Related Query	7/18/2021	S0138	Retain	FCR		Jul	7/17/2021	S0138-7		Close	T3-3664	> 60	Week-29	1	297		3	0		7	4	97	5
7/21/2021	Volte related Issue	7/21/2021	S0138	Retain	FCR		Jul	7/17/2021	S0138-7		Close	T3-3665	> 60	Week-29	3	708		4	9		7	5	97	5
8/17/2021	Bill Related Query	8/17/2021	S0138	Retain	FCR		Aug	8/16/2021	S0138-8		Close	T3-3666	> 60	Week-34	2	615		3	10		8	4	99	4
10/5/2021	Weak indoor Coverage	10/5/2021	S0139	Retain	FCR		Oct	10/4/2021	S0139-10		Close	T3-3669	> 60	Week-41	2	316		3	10		10	4	106	2
