Customer Category	Customer Id	Data Utilization	Date	Gender	Month Name	Region	Services	State	Week	Age	Call Quality	Capacity	Data traffic	Employee cost	Maintanace cost	Marketing Cost	Nw availability	Packet loss	Plan	Thpt	Total Cost	Utilization	Utilization data
Churn	S0486	< 90 % Utilize	5/18/2021	Male	May	West	"Voice,Data"	Gujarat	Week-21	29	0	105	92	54	42	63	91.36	0	399	4256.46	159	68.33	87.62
Churn	S1485	< 90 % Utilize	7/20/2021	Male	Jul	East	"Voice,Data"	Sikkim	Week-30	34	1	105	88	67	74	81	96.86	1	399	2076.28	222	88	83.81
Churn	S1755	< 90 % Utilize	6/16/2021	Male	Jun	East	"Voice,Data"	West Bengal	Week-25	32	1	105	86	55	94	72	84.59	0.83	399	2218.84	221	86	81.90
Churn	S0614	< 90 % Utilize	3/9/2021	Male	Mar	North	"Voice,Data"	Himachal Pradesh	Week-11	31	1	105	92	56	56	53	89.46	0.56	399	2425.76	165	87	87.62
Churn	S1233	< 90 % Utilize	4/2/2021	Male	Apr	North-East	"Voice,Data"	Nagaland	Week-14	28	1	105	88	79	41	88	93.7	1	399	2285.8	208	88	83.81
Churn	S1139	< 90 % Utilize	12/2/2021	Male	Dec	North-East	"Voice,Data"	Manipur	Week-49	29	1	105	88	74	41	86	92.32	0.61	399	2711.24	201	66.33	83.81
Churn	S0901	< 90 % Utilize	6/17/2021	Male	Jun	South	"Voice,Data"	Kerala	Week-25	27	1	105	91	68	50	71	93.65	0.7	399	2693.15	189	91	86.67
Churn	S0303	< 90 % Utilize	11/7/2021	Male	Nov	Central	"Voice,Data"	Chhattisgarh	Week-46	38	2	105	90	63	67	95	92.7	1.74	399	2317.78	225	89	85.71
Churn	S1735	< 90 % Utilize	12/12/2021	Male	Dec	East	"Voice,Data"	West Bengal	Week-51	27	2	105	90	72	60	56	94.74	1.44	399	1894.48	188	93	85.71
Churn	S1447	< 90 % Utilize	4/17/2021	Male	Apr	North	"Voice,Data"	Rajasthan	Week-16	33	2	105	89	47	82	96	93.83	1.86	399	1837.59	225	68	84.76
Churn	S1373	< 90 % Utilize	7/10/2021	Male	Jul	North	"Voice,Data"	Punjab	Week-28	29	2	105	91	87	85	61	91.9	1.72	399	2149.53	233	115	86.67
Churn	S1253	< 90 % Utilize	8/19/2021	Male	Aug	North-East	"Voice,Data"	Nagaland	Week-34	27	2	105	89	72	43	79	95.66	1.69	399	2034.82	194	89	84.76
Churn	S1185	< 90 % Utilize	3/25/2021	Male	Mar	North-East	"Voice,Data"	Meghalaya	Week-13	38	2	105	85	45	65	100	90.68	1.37	399	1378.65	210	85	80.95
Churn	S0379	< 90 % Utilize	4/3/2021	Male	Apr	West	"Voice,Data"	Goa	Week-14	32	2	105	92	74	64	92	96.81	1.3	399	2277.34	230	95.67	87.62
Churn	S1484	< 90 % Utilize	7/8/2021	Male	Jul	East	"Voice,Data"	Sikkim	Week-28	29	3	105	89	94	70	77	93.88	2.44	399	2261.51	241	89	84.76
Churn	S0744	< 90 % Utilize	8/10/2021	Male	Aug	East	"Voice,Data"	Jharkhand	Week-33	31	3	105	85	73	41	96	90.37	2.86	399	2161.74	210	85	80.95
Churn	S0684	< 90 % Utilize	4/22/2021	Male	Apr	North	"Voice,Data"	Jammu & kashmir	Week-17	34	3	105	90	52	61	75	97.73	2.32	399	2063.2	188	90	85.71
Churn	S1259	< 90 % Utilize	9/1/2021	Male	Sep	North-East	"Voice,Data"	Nagaland	Week-36	37	3	105	94	87	92	82	85.85	2.33	399	2330.48	261	69.5	89.52
Churn	S0917	< 90 % Utilize	12/22/2021	Male	Dec	South	"Voice,Data"	Kerala	Week-52	35	3	105	87	77	96	95	94.97	2.65	399	2732.73	268	75	82.86
Churn	S1072	< 90 % Utilize	10/6/2021	Male	Oct	West	"Voice,Data"	Maharashtra	Week-41	27	3	105	93	88	53	89	90.79	2.5	399	1889.69	230	93	88.57
Churn	S0602	< 90 % Utilize	10/18/2021	Male	Oct	North	"text,voice,data,Video"	Himachal Pradesh	Week-43	31	0	150	133	92	66	68	96.52	0	599	3297.59	226	98	88.67
Churn	S1183	< 90 % Utilize	5/19/2021	Male	May	North-East	"text,voice,data,Video"	Meghalaya	Week-21	30	0	150	134	100	89	86	90.62	0	599	4374.62	275	134	89.33
Churn	S0900	< 90 % Utilize	8/19/2021	Male	Aug	South	"text,voice,data,Video"	Kerala	Week-34	28	0	150	133	80	69	67	92.34	0	599	4395.7	216	80.5	88.67
Churn	S1180	< 90 % Utilize	8/1/2021	Male	Aug	North-East	"text,voice,data,Video"	Meghalaya	Week-32	37	1	150	133	84	42	84	96.77	0.87	599	2055.37	210	98	88.67
Churn	S1190	< 90 % Utilize	9/18/2021	Male	Sep	North-East	"text,voice,data,Video"	Meghalaya	Week-38	38	1	150	130	89	47	63	88.52	0.54	599	2411.53	199	84	86.67
Churn	S0980	< 90 % Utilize	9/5/2021	Male	Sep	Central	"text,voice,data,Video"	Madhya Pradesh	Week-37	38	3	150	131	85	76	83	87.64	2.32	599	2098.17	244	85	87.33
Churn	S1248	> 90% Utilize	8/18/2021	Male	Aug	North-East	"Voice,Data"	Nagaland	Week-34	33	0	105	98	41	45	83	94.48	0	399	2365.59	169	98	93.33
Churn	S1666	> 90% Utilize	3/21/2021	Male	Mar	Central	"Voice,Data"	Uttar Pradesh	Week-13	33	0	105	101	87	98	63	89.65	0	399	2615.67	248	95	96.19
Churn	S0738	> 90% Utilize	8/2/2021	Male	Aug	East	"Voice,Data"	Jharkhand	Week-32	33	0	105	100	88	51	75	86.59	0	399	2287.48	214	47.67	95.24
Churn	S1753	> 90% Utilize	7/6/2021	Male	Jul	East	"Voice,Data"	West Bengal	Week-28	32	0	105	101	71	99	78	90.64	0	399	2672.9	248	50.5	96.19
Churn	S1374	> 90% Utilize	5/8/2021	Male	May	North	"Voice,Data"	Punjab	Week-19	34	0	105	100	79	82	51	96.72	0	399	2389.83	212	100	95.24
Churn	S1532	> 90% Utilize	4/15/2021	Male	Apr	South	"Voice,Data"	Tamil Nadu	Week-16	30	0	105	101	95	100	93	91.97	0	399	2395.32	288	101	96.19
Churn	S1530	> 90% Utilize	8/3/2021	Male	Aug	South	"Voice,Data"	Tamil Nadu	Week-32	38	0	105	100	89	41	67	90.45	0	399	2613.41	197	100	95.24
Churn	S0371	> 90% Utilize	4/4/2021	Male	Apr	West	"Voice,Data"	Goa	Week-15	31	0	105	100	97	53	60	90.98	0	399	2613.42	210	63.5	95.24
Churn	S0478	> 90% Utilize	9/7/2021	Male	Sep	West	"Voice,Data"	Gujarat	Week-37	27	0	105	103	76	78	74	87.52	0	399	2638.43	228	70.67	98.10
Churn	S1657	> 90% Utilize	7/13/2021	Male	Jul	Central	"Voice,Data"	Uttar Pradesh	Week-29	33	1	105	97	62	43	69	97.31	0.69	399	2617.42	174	97	92.38
Churn	S1420	> 90% Utilize	11/1/2021	Male	Nov	North	"Voice,Data"	Rajasthan	Week-45	31	1	105	99	97	99	75	95.68	0.56	399	2230.46	271	87	94.29
Churn	S1273	> 90% Utilize	12/8/2021	Male	Dec	North-East	"Voice,Data"	Nagaland	Week-50	36	1	105	95	48	88	70	95.87	0.4	399	2631.49	206	60.5	90.48
Churn	S1235	> 90% Utilize	5/23/2021	Male	May	North-East	"Voice,Data"	Nagaland	Week-22	31	1	105	98	81	52	90	91.57	0.49	399	2647.25	223	85.5	93.33
Churn	S0377	> 90% Utilize	4/4/2021	Male	Apr	West	"Voice,Data"	Goa	Week-15	36	1	105	98	52	66	86	92	0.84	399	2630.26	204	63.5	93.33
Churn	S0978	> 90% Utilize	10/19/2021	Male	Oct	Central	"Voice,Data"	Madhya Pradesh	Week-43	38	1	105	102	80	54	89	98.46	0.48	399	2644.59	223	121	97.14
Churn	S1192	> 90% Utilize	10/10/2021	Male	Oct	North-East	"Voice,Data"	Meghalaya	Week-42	31	1	105	101	83	58	87	95.96	0.37	399	2683.73	228	101	96.19
Churn	S0990	> 90% Utilize	6/4/2021	Male	Jun	Central	"Voice,Data"	Madhya Pradesh	Week-23	36	2	105	105	81	47	66	94.89	1.61	399	1303.76	194	76.17	100.00
Churn	S0675	> 90% Utilize	7/3/2021	Male	Jul	North	"Voice,Data"	Jammu & kashmir	Week-27	27	2	105	102	71	82	68	93	2	399	1072.22	221	102	97.14
Churn	S0619	> 90% Utilize	3/21/2021	Male	Mar	North	"Voice,Data"	Himachal Pradesh	Week-13	34	2	105	102	93	79	51	89.74	1.54	399	1257.56	223	102	97.14
Churn	S1380	> 90% Utilize	5/17/2021	Male	May	North	"Voice,Data"	Punjab	Week-21	29	2	105	100	82	85	98	90.88	2	399	1122.45	265	50	95.24
Churn	S1247	> 90% Utilize	6/11/2021	Male	Jun	North-East	"Voice,Data"	Nagaland	Week-24	30	2	105	105	40	70	67	93.92	2	399	1464.55	177	72	100.00
Churn	S1145	> 90% Utilize	7/23/2021	Male	Jul	North-East	"Voice,Data"	Manipur	Week-30	28	2	105	100	96	56	71	91.82	1.72	399	991.28	223	100	95.24
Churn	S1085	> 90% Utilize	4/7/2021	Male	Apr	West	"Voice,Data"	Maharashtra	Week-15	34	2	105	105	70	57	85	97.98	1.62	399	1761.55	212	81.5	100.00
Churn	S1649	> 90% Utilize	7/1/2021	Male	Jul	Central	"Voice,Data"	Uttar Pradesh	Week-27	35	3	105	96	66	71	88	85.54	2.31	399	972.84	225	95	91.43
Churn	S0396	> 90% Utilize	5/3/2021	Male	May	West	"Voice,Data"	Goa	Week-19	34	3	105	97	91	44	50	91.67	2.38	399	1098.85	185	95.5	92.38
Churn	S1711	> 90% Utilize	8/20/2021	Male	Aug	Central	"Voice,Data"	Uttarakhand	Week-34	36	3	105	100	56	63	94	90.33	2.59	399	955.61	213	78.33	95.24
Churn	S0668	> 90% Utilize	9/5/2021	Male	Sep	North	"Voice,Data"	Jammu & kashmir	Week-37	33	3	105	102	59	97	81	86.92	2.74	399	1164.43	237	102	97.14
Churn	S0912	> 90% Utilize	4/2/2021	Male	Apr	South	"text,voice,data,Video"	Kerala	Week-14	37	0	150	138	50	96	51	90.93	0	599	2405.21	197	103.5	92.00
Churn	S1081	> 90% Utilize	4/14/2021	Male	Apr	West	"text,voice,data,Video"	Maharashtra	Week-16	38	0	150	138	46	90	58	93.6	0	599	2337.37	194	118.33	92.00
Churn	S0974	> 90% Utilize	11/9/2021	Male	Nov	Central	"text,voice,data,Video"	Madhya Pradesh	Week-46	30	0	150	149	97	97	60	90.79	0	599	2677.84	254	96	99.33
Churn	S1366	> 90% Utilize	12/7/2021	Male	Dec	North	"text,voice,data,Video"	Punjab	Week-50	36	0	150	143	69	59	51	93.54	0	599	2532.6	179	143	95.33
Churn	S1444	> 90% Utilize	5/3/2021	Male	May	North	"text,voice,data,Video"	Rajasthan	Week-19	32	0	150	148	88	67	60	91.5	0	599	2489.5	215	88.33	98.67
Churn	S1578	> 90% Utilize	9/15/2021	Male	Sep	South	"text,voice,data,Video"	Telangana	Week-38	37	0	150	149	51	71	64	94.53	0	599	2489.24	186	149	99.33
Churn	S1648	> 90% Utilize	12/8/2021	Male	Dec	Central	"text,voice,data,Video"	Uttar Pradesh	Week-50	36	1	150	140	74	96	73	97.71	0.67	599	2577.49	243	87.5	93.33
Churn	S1371	> 90% Utilize	8/1/2021	Male	Aug	North	"text,voice,data,Video"	Punjab	Week-32	27	1	150	137	93	78	70	91.44	0.46	599	2610.28	241	94	91.33
Churn	S1265	> 90% Utilize	12/3/2021	Male	Dec	North-East	"text,voice,data,Video"	Nagaland	Week-49	38	1	150	141	59	99	84	95.7	0.38	599	2455.16	242	141	94.00
Churn	S0910	> 90% Utilize	5/10/2021	Male	May	South	"text,voice,data,Video"	Kerala	Week-20	34	1	150	140	47	89	81	92.41	0.55	599	2288.4	217	50	93.33
Churn	S0902	> 90% Utilize	5/11/2021	Male	May	South	"text,voice,data,Video"	Kerala	Week-20	32	1	150	141	54	42	88	96.63	0.63	599	2465.57	184	66.33	94.00
Churn	S1481	> 90% Utilize	3/13/2021	Male	Mar	East	"text,voice,data,Video"	Sikkim	Week-11	34	1	150	145	67	68	54	89.6	1	599	2383.43	189	145	96.67
Churn	S1737	> 90% Utilize	10/15/2021	Male	Oct	East	"text,voice,data,Video"	West Bengal	Week-42	28	1	150	150	50	59	90	94.35	0.59	599	2239.46	199	72	100.00
Churn	S0609	> 90% Utilize	5/10/2021	Male	May	North	"text,voice,data,Video"	Himachal Pradesh	Week-20	33	1	150	144	98	75	63	95.83	0.85	599	2283.54	236	92.67	96.00
Churn	S0474	> 90% Utilize	10/21/2021	Male	Oct	West	"text,voice,data,Video"	Gujarat	Week-43	34	1	150	143	87	61	94	91.45	0.54	599	2425.72	242	47.67	95.33
Churn	S0692	> 90% Utilize	12/25/2021	Male	Dec	North	"text,voice,data,Video"	Jammu & kashmir	Week-52	33	2	150	139	80	50	100	95.48	1.37	599	1926.7	230	98	92.67
Churn	S0404	> 90% Utilize	12/24/2021	Male	Dec	West	"text,voice,data,Video"	Goa	Week-52	37	2	150	139	89	64	61	93.47	1.36	599	804.18	214	90.5	92.67
Churn	S0403	> 90% Utilize	11/2/2021	Male	Nov	West	"text,voice,data,Video"	Goa	Week-45	31	2	150	140	94	92	56	89.83	1.87	599	1494.85	242	73	93.33
Churn	S1304	> 90% Utilize	6/10/2021	Male	Jun	East	"text,voice,data,Video"	Odisha	Week-24	34	2	150	145	41	99	59	91.7	1.8	599	1189.35	199	72.5	96.67
Churn	S0681	> 90% Utilize	6/6/2021	Male	Jun	North	"text,voice,data,Video"	Jammu & kashmir	Week-24	37	2	150	145	46	95	69	91.71	1.74	599	1271.33	210	145	96.67
Churn	S0629	> 90% Utilize	10/20/2021	Male	Oct	North	"text,voice,data,Video"	Himachal Pradesh	Week-43	38	2	150	143	85	88	81	95.36	2	599	2193.79	254	71.5	95.33
Churn	S1142	> 90% Utilize	8/24/2021	Male	Aug	North-East	"text,voice,data,Video"	Manipur	Week-35	33	2	150	145	56	56	96	86.74	2	599	1340.25	208	145	96.67
Churn	S1745	> 90% Utilize	12/3/2021	Male	Dec	East	"text,voice,data,Video"	West Bengal	Week-49	30	3	150	150	60	85	57	93.84	3	599	1291.81	202	92.5	100.00
Churn	S0833	> 90% Utilize	5/6/2021	Male	May	South	"text,voice,data,Video"	Karnataka	Week-19	30	3	150	148	68	96	79	92.49	2.83	599	1399.31	243	88	98.67
Churn	S1083	> 90% Utilize	3/14/2021	Male	Mar	West	"text,voice,data,Video"	Maharashtra	Week-12	36	3	150	149	64	92	92	93.4	2.6	599	1265.58	248	120.25	99.33
Churn	S1069	> 90% Utilize	9/10/2021	Male	Sep	West	"text,voice,data,Video"	Maharashtra	Week-37	38	3	150	144	41	95	51	88.95	2.8	599	832.32	187	78	96.00
Churn	S1480	Voice User Only	4/22/2021	Male	Apr	East	"text,voice"	Sikkim	Week-17	44	0			71	93	76	94.34	0	149	2511.4	240	88	
Churn	S1741	Voice User Only	9/4/2021	Male	Sep	East	"text,voice"	West Bengal	Week-36	42	0			62	55	69	85.53	0	149	2199.8	186	67.5	
Churn	S0369	Voice User Only	4/2/2021	Male	Apr	West	"text,voice"	Goa	Week-14	40	0			85	84	83	94.83	0	149	2282.8	252	35.67	
Churn	S1701	Voice User Only	10/2/2021	Male	Oct	Central	"text,voice"	Uttarakhand	Week-40	47	1			82	78	61	89.83	0.79	149	2281.56	221	57.75	
Churn	S0735	Voice User Only	9/2/2021	Male	Sep	East	"text,voice"	Jharkhand	Week-36	41	1			45	64	54	93.65	0.44	149	2487.69	163	32.6	
Churn	S0740	Voice User Only	10/1/2021	Male	Oct	East	"text,voice"	Jharkhand	Week-40	55	2			72	63	76	91.91	2	149	1541.26	211	14.5	
Churn	S0604	Voice User Only	7/4/2021	Male	Jul	North	"text,voice"	Himachal Pradesh	Week-28	48	2			53	84	79	97.65	1.6	149	1934.39	216	76	
Churn	S0375	Voice User Only	3/8/2021	Male	Mar	West	"text,voice"	Goa	Week-11	53	2			40	97	50	94.95	1.9	149	1799.52	187	20.5	
Churn	S1702	Voice User Only	12/18/2021	Male	Dec	Central	"text,voice"	Uttarakhand	Week-51	52	3			51	57	88	95.37	2.86	149	1064.75	196	68.5	
New	S0653	< 90 % Utilize	9/13/2021	Male	Sep	North	"Voice,Data"	Himachal Pradesh	Week-38	27	0	105	91	45	98	65	86.77	0	399	4364.38	208	91	86.67
New	S0418	< 90 % Utilize	8/30/2021	Male	Aug	West	"Voice,Data"	Goa	Week-36	37	0	105	92	79	64	92	85.72	0	399	4082.15	235	92	87.62
New	S1013	< 90 % Utilize	7/24/2021	Male	Jul	Central	"Voice,Data"	Madhya Pradesh	Week-30	33	1	105	93	57	79	91	92.5	1	399	1938.21	227	93	88.57
New	S1273	< 90 % Utilize	10/9/2021	Male	Oct	North-East	"Voice,Data"	Nagaland	Week-41	36	1	105	88	85	86	58	88.38	0.62	399	4249.5	229	65.5	83.81
New	S0643	< 90 % Utilize	7/23/2021	Male	Jul	North	"Voice,Data"	Himachal Pradesh	Week-30	34	2	105	91	90	92	73	87.46	2	399	2276.4	255	49.5	86.67
New	S1253	< 90 % Utilize	4/21/2021	Male	Apr	North-East	"Voice,Data"	Nagaland	Week-17	27	2	105	90	97	88	61	91.34	1.35	399	1675.81	246	88	85.71
New	S1209	< 90 % Utilize	7/4/2021	Male	Jul	North-East	"Voice,Data"	Meghalaya	Week-28	36	2	105	94	80	75	75	84.85	1.52	399	1694.27	230	94	89.52
New	S0933	< 90 % Utilize	8/15/2021	Male	Aug	South	"Voice,Data"	Kerala	Week-34	30	2	105	87	73	73	57	87.54	1.45	399	1609.71	203	87	82.86
New	S0859	< 90 % Utilize	7/20/2021	Male	Jul	South	"Voice,Data"	Karnataka	Week-30	37	3	105	88	62	75	50	89.63	2.8	399	2231.55	187	88	83.81
New	S1018	< 90 % Utilize	8/20/2021	Male	Aug	Central	"text,voice,data,Video"	Madhya Pradesh	Week-34	30	0	150	133	59	51	98	97.48	0	599	3926.7	208	88.67	88.67
New	S0692	< 90 % Utilize	2/28/2021	Male	Feb	North	"text,voice,data,Video"	Jammu & kashmir	Week-10	33	0	150	134	44	87	73	92.54	0	599	4417.89	204	134	89.33
New	S1265	< 90 % Utilize	8/1/2021	Male	Aug	North-East	"text,voice,data,Video"	Nagaland	Week-32	38	0	150	135	90	79	54	87.83	0	599	4140.4	223	67.5	90.00
New	S1728	< 90 % Utilize	8/20/2021	Male	Aug	Central	"text,voice,data,Video"	Uttarakhand	Week-34	36	1	150	135	73	50	63	97.62	0.57	599	4000.29	186	78.33	90.00
New	S1161	< 90 % Utilize	8/12/2021	Male	Aug	North-East	"text,voice,data,Video"	Manipur	Week-33	27	3	150	131	70	51	90	84.93	2.53	599	2795.73	211	131	87.33
New	S1142	< 90 % Utilize	2/25/2021	Male	Feb	North-East	"text,voice,data,Video"	Manipur	Week-9	33	3	150	135	89	94	56	94.41	2.46	599	2758.21	239	135	90.00
New	S0939	> 90% Utilize	9/16/2021	Male	Sep	South	"Voice,Data"	Kerala	Week-38	35	0	105	98	99	54	69	88.6	0	399	2632.73	222	71.67	93.33
New	S1785	> 90% Utilize	9/13/2021	Male	Sep	East	"Voice,Data"	West Bengal	Week-38	32	0	105	100	46	62	99	90.43	0	399	2321.47	207	97	95.24
New	S1259	> 90% Utilize	6/3/2021	Male	Jun	North-East	"Voice,Data"	Nagaland	Week-23	37	0	105	101	52	74	58	96.64	0	399	2413.29	184	101	96.19
New	S1212	> 90% Utilize	8/10/2021	Male	Aug	North-East	"Voice,Data"	Meghalaya	Week-33	37	0	105	100	69	88	50	97.85	0	399	2495.3	207	100	95.24
New	S1484	> 90% Utilize	2/8/2021	Male	Feb	East	"Voice,Data"	Sikkim	Week-7	29	1	105	99	86	83	67	96.37	0.63	399	2230.86	236	99	94.29
New	S1607	> 90% Utilize	7/10/2021	Male	Jul	South	"Voice,Data"	Telangana	Week-28	37	1	105	97	80	96	69	89.43	0.4	399	2521.66	245	97	92.38
New	S1110	> 90% Utilize	8/17/2021	Male	Aug	West	"Voice,Data"	Maharashtra	Week-34	34	1	105	99	43	41	90	86.38	0.66	399	2481.5	174	98.5	94.29
New	S1730	> 90% Utilize	9/14/2021	Male	Sep	Central	"Voice,Data"	Uttarakhand	Week-38	28	1	105	103	71	51	63	86.8	0.56	399	2238.57	185	74	98.10
New	S1317	> 90% Utilize	2/18/2021	Male	Feb	East	"Voice,Data"	Odisha	Week-8	29	1	105	101	99	92	99	96.43	0.35	399	2667.38	290	64.5	96.19
New	S1248	> 90% Utilize	3/21/2021	Male	Mar	North-East	"Voice,Data"	Nagaland	Week-13	33	1	105	104	91	65	59	94.85	0.77	399	2389.53	215	104	99.05
New	S1145	> 90% Utilize	3/25/2021	Male	Mar	North-East	"Voice,Data"	Manipur	Week-13	28	1	105	100	65	79	71	97.72	0.67	399	2507.49	215	67.5	95.24
New	S1247	> 90% Utilize	3/13/2021	Male	Mar	North-East	"Voice,Data"	Nagaland	Week-11	30	2	105	99	53	97	59	95.82	1.52	399	1614.5	209	67.5	94.29
New	S0867	> 90% Utilize	9/9/2021	Male	Sep	South	"Voice,Data"	Karnataka	Week-37	33	2	105	95	63	52	84	96.77	1.73	399	1358.82	199	95	90.48
New	S0512	> 90% Utilize	7/24/2021	Male	Jul	West	"Voice,Data"	Gujarat	Week-30	31	2	105	97	77	94	96	92.89	1.87	399	1240.72	267	97	92.38
New	S1485	> 90% Utilize	2/20/2021	Male	Feb	East	"Voice,Data"	Sikkim	Week-8	34	2	105	102	58	68	74	90.35	2	399	1097.45	200	102	97.14
New	S0917	> 90% Utilize	2/25/2021	Male	Feb	South	"Voice,Data"	Kerala	Week-9	35	2	105	101	44	52	61	90.57	2	399	1236.32	157	101	96.19
New	S0396	> 90% Utilize	3/4/2021	Male	Mar	West	"Voice,Data"	Goa	Week-10	34	2	105	105	44	58	66	96.6	1.63	399	1362.66	168	97	100.00
New	S0631	> 90% Utilize	3/1/2021	Male	Mar	North	"Voice,Data"	Himachal Pradesh	Week-10	37	3	105	98	52	85	50	90.62	2.4	399	1493.84	187	98	93.33
New	S1460	> 90% Utilize	9/18/2021	Male	Sep	North	"Voice,Data"	Rajasthan	Week-38	30	3	105	98	97	72	99	87.74	3	399	1291.54	268	98	93.33
New	S1192	> 90% Utilize	3/14/2021	Male	Mar	North-East	"Voice,Data"	Meghalaya	Week-12	31	3	105	98	72	53	89	91.32	2.7	399	897.64	214	98	93.33
New	S0514	> 90% Utilize	7/8/2021	Male	Jul	West	"Voice,Data"	Gujarat	Week-28	37	3	105	101	57	79	99	95.93	2.53	399	1292.28	235	90.67	96.19
New	S1727	> 90% Utilize	8/22/2021	Male	Aug	Central	"text,voice,data,Video"	Uttarakhand	Week-35	28	0	150	140	43	89	83	84.56	0	599	2569.27	215	140	93.33
New	S0642	> 90% Utilize	7/19/2021	Male	Jul	North	"text,voice,data,Video"	Himachal Pradesh	Week-30	33	0	150	139	61	80	70	95.63	0	599	2351.29	211	139	92.67
New	S1556	> 90% Utilize	9/14/2021	Male	Sep	South	"text,voice,data,Video"	Tamil Nadu	Week-38	27	0	150	138	47	83	80	88.68	0	599	2590.28	210	81.5	92.00
New	S0403	> 90% Utilize	5/2/2021	Male	May	West	"text,voice,data,Video"	Goa	Week-19	31	0	150	139	61	80	89	95.47	0	599	2576.87	230	100.5	92.67
New	S1190	> 90% Utilize	2/20/2021	Male	Feb	North-East	"text,voice,data,Video"	Meghalaya	Week-8	38	0	150	145	57	62	98	95.63	0	599	2368.33	217	89.5	96.67
New	S0629	> 90% Utilize	3/24/2021	Male	Mar	North	"text,voice,data,Video"	Himachal Pradesh	Week-13	38	1	150	144	44	87	58	89.31	1	599	2697.61	189	70.33	96.00
New	S1335	> 90% Utilize	7/24/2021	Male	Jul	East	"text,voice,data,Video"	Odisha	Week-30	31	2	150	139	93	49	92	92.74	1.8	599	1472.66	234	139	92.67
New	S0404	> 90% Utilize	5/28/2021	Male	May	West	"text,voice,data,Video"	Goa	Week-22	37	2	150	138	98	52	66	91.9	1.45	599	908.59	216	138	92.00
New	S1163	> 90% Utilize	8/22/2021	Male	Aug	North-East	"text,voice,data,Video"	Manipur	Week-35	37	2	150	144	41	48	88	96.98	1.41	599	1769.33	177	144	96.00
New	S1166	> 90% Utilize	9/5/2021	Male	Sep	North-East	"text,voice,data,Video"	Manipur	Week-37	38	2	150	145	92	46	62	95.91	1.63	599	2111.76	200	145	96.67
New	S0523	Voice User Only	9/30/2021	Male	Sep	West	"text,voice"	Gujarat	Week-40	54	1			43	50	66	84.69	0.38	149	2306.26	159	86	
New	S0645	Voice User Only	8/22/2021	Male	Aug	North	"text,voice"	Himachal Pradesh	Week-35	52	2			84	80	89	89.38	1.57	149	1591.23	253	45.2	
New	S0651	Voice User Only	9/20/2021	Male	Sep	North	"text,voice"	Himachal Pradesh	Week-39	51	3			54	42	83	88.56	2.84	149	1119.65	179	70	
Retain	S0990	< 90 % Utilize	4/5/2021	Male	Apr	Central	"Voice,Data"	Madhya Pradesh	Week-15	36	0	105	85	94	43	86	95.4	0	399	3115.3	223	60.5	80.95
Retain	S0990	< 90 % Utilize	2/4/2021	Male	Feb	Central	"Voice,Data"	Madhya Pradesh	Week-6	36	0	105	92	54	64	90	90.84	0	399	4290.61	208	50	87.62
Retain	S0291	< 90 % Utilize	1/11/2021	Male	Jan	Central	"Voice,Data"	Chhattisgarh	Week-3	33	0	105	91	91	76	99	93.72	0	399	4237.82	266	89	86.67
Retain	S0967	< 90 % Utilize	11/3/2021	Male	Nov	Central	"Voice,Data"	Madhya Pradesh	Week-45	34	0	105	88	80	76	82	92.55	0	399	4032.3	238	57.83	83.81
Retain	S0301	< 90 % Utilize	9/11/2021	Male	Sep	Central	"Voice,Data"	Chhattisgarh	Week-37	29	0	105	90	98	55	75	97.74	0	399	3704.9	228	51	85.71
Retain	S1657	< 90 % Utilize	4/14/2021	Male	Apr	Central	"Voice,Data"	Uttar Pradesh	Week-16	33	0	105	88	53	56	59	94.6	0	399	3106.54	168	61	83.81
Retain	S1620	< 90 % Utilize	2/9/2021	Male	Feb	Central	"Voice,Data"	Uttar Pradesh	Week-7	37	0	105	85	98	60	77	97.61	0	399	4415.78	235	42.5	80.95
Retain	S1657	< 90 % Utilize	1/14/2021	Male	Jan	Central	"Voice,Data"	Uttar Pradesh	Week-3	33	0	105	85	74	75	84	94.67	0	399	4901.51	233	57.5	80.95
Retain	S1666	< 90 % Utilize	1/20/2021	Male	Jan	Central	"Voice,Data"	Uttar Pradesh	Week-4	33	0	105	94	53	88	61	89.95	0	399	4247.15	202	91.5	89.52
Retain	S1317	< 90 % Utilize	8/17/2021	Male	Aug	East	"Voice,Data"	Odisha	Week-34	29	0	105	88	58	98	87	90.51	0	399	4002.88	243	87	83.81
Retain	S0738	< 90 % Utilize	7/3/2021	Male	Jul	East	"Voice,Data"	Jharkhand	Week-27	33	0	105	91	70	56	73	96.54	0	399	3169.74	199	44.33	86.67
Retain	S0744	< 90 % Utilize	3/13/2021	Male	Mar	East	"Voice,Data"	Jharkhand	Week-11	31	0	105	94	89	44	75	89.8	0	399	4085.24	208	64.67	89.52
Retain	S1317	< 90 % Utilize	11/15/2021	Male	Nov	East	"Voice,Data"	Odisha	Week-47	29	0	105	86	73	44	98	91.95	0	399	4492.31	215	86	81.90
Retain	S1735	< 90 % Utilize	11/12/2021	Male	Nov	East	"Voice,Data"	West Bengal	Week-46	27	0	105	87	48	63	86	98.63	0	399	3997.69	197	88	82.86
Retain	S1785	< 90 % Utilize	11/12/2021	Male	Nov	East	"Voice,Data"	West Bengal	Week-46	32	0	105	89	79	46	68	89.32	0	399	4326.52	193	88	84.76
